Index,Image,wangtao,zzc,wangtao2,zzc2,MOS
2923,game_0603.jpg,1.8,1.5,1.3,1.7,1.58
2924,game_1261.jpg,1.1,1.3,0.9,0.9,1.05
2925,game_2519.jpg,1.0,1.9,1.8,1.1,1.45
2926,movie_0577.jpg,2.7,1.6,2.1,1.4,1.95
2927,game_2739.jpg,2.1,2.3,1.3,2.5,2.05
2928,game_1496.jpg,2.8,2.1,2.2,2.7,2.45
2929,game_1662.jpg,3.2,3.0,3.3,3.0,3.12
2930,movie_2851.jpg,4.1,3.1,4.2,3.2,3.65
2931,movie_2942.jpg,3.1,3.0,3.5,1.4,2.75
2932,movie_2084.jpg,3.2,2.8,3.3,2.2,2.88
2933,game_1875.jpg,2.6,2.1,2.2,1.5,2.1
2934,movie_1720.jpg,4.6,3.1,4.9,3.0,3.9
2935,game_0625.jpg,2.3,1.9,1.4,1.9,1.88
2936,movie_1840.jpg,3.2,2.7,3.5,2.9,3.08
2937,movie_0746.jpg,2.6,2.0,3.1,1.7,2.35
2938,movie_0336.jpg,3.2,2.9,3.4,1.7,2.8
2939,game_1327.jpg,2.8,1.9,2.2,1.5,2.1
2940,game_2206.jpg,2.7,2.1,1.7,1.1,1.9
2941,movie_0870.jpg,2.4,3.2,3.5,2.3,2.85
2942,movie_0440.jpg,2.1,2.2,2.9,2.0,2.3
2943,game_2980.jpg,2.2,2.2,3.3,2.1,2.45
2944,movie_2206.jpg,3.7,3.1,3.6,3.6,3.5
2945,game_2730.jpg,2.8,2.7,3.3,3.5,3.08
2946,movie_0972.jpg,1.2,2.2,1.2,1.7,1.58
2947,game_0864.jpg,2.1,1.9,1.2,1.2,1.6
2948,movie_0444.jpg,2.8,2.3,3.2,1.6,2.48
2949,movie_0599.jpg,2.5,2.0,2.8,1.2,2.12
2950,movie_2495.jpg,3.7,3.3,3.8,3.8,3.65
2951,game_1450.jpg,1.7,1.5,1.8,2.2,1.8
2952,movie_1056.jpg,3.1,3.0,3.3,3.3,3.18
2953,game_0477.jpg,2.9,2.1,2.7,1.8,2.38
2954,movie_2327.jpg,4.2,3.6,4.3,3.8,3.98
2955,game_2260.jpg,2.1,2.1,2.2,2.5,2.22
2956,game_1209.jpg,2.8,3.8,3.3,3.1,3.25
2957,game_1204.jpg,0.7,1.5,1.2,1.3,1.18
2958,game_0313.jpg,1.3,1.8,1.0,1.8,1.48
2959,movie_0056.jpg,2.8,1.7,3.2,1.7,2.35
2960,movie_2245.jpg,3.3,3.6,3.5,3.7,3.53
2961,movie_0478.jpg,3.8,3.6,3.6,3.6,3.65
2962,game_0389.jpg,2.8,1.8,2.2,1.8,2.15
2963,game_0657.jpg,2.3,2.0,2.3,1.8,2.1
2964,movie_0569.jpg,2.6,2.2,2.7,2.2,2.43
2965,game_0129.jpg,0.3,0.8,0.9,1.2,0.8
2966,game_2657.jpg,3.2,2.2,3.1,1.6,2.52
2967,movie_2131.jpg,3.4,2.4,3.4,1.7,2.72
2968,game_0708.jpg,2.0,2.2,3.6,2.4,2.55
2969,movie_0421.jpg,3.6,2.7,3.8,2.6,3.18
2970,movie_2516.jpg,3.0,2.1,3.8,2.1,2.75
2971,movie_1042.jpg,2.3,3.0,2.8,1.9,2.5
2972,game_1883.jpg,3.0,3.0,2.2,1.5,2.42
2973,movie_2116.jpg,3.2,3.0,3.4,2.1,2.92
2974,movie_1591.jpg,3.5,2.2,3.5,3.0,3.05
2975,movie_2982.jpg,2.7,1.5,1.6,1.5,1.83
2976,movie_1643.jpg,2.3,1.8,2.2,1.4,1.92
2977,movie_2499.jpg,3.6,2.7,3.2,2.9,3.1
2978,movie_0049.jpg,4.2,3.8,3.6,3.1,3.68
2979,movie_1755.jpg,2.8,1.7,1.2,1.7,1.85
2980,game_1276.jpg,2.3,1.9,1.3,1.3,1.7
2981,movie_0690.jpg,2.6,0.5,2.2,1.6,1.72
2982,movie_1772.jpg,3.3,0.5,3.8,2.8,2.6
2983,game_1133.jpg,3.5,0.5,3.8,3.0,2.7
2984,movie_1888.jpg,3.9,2.7,4.1,2.8,3.38
2985,game_0452.jpg,2.3,1.9,2.2,2.0,2.1
2986,movie_2527.jpg,2.8,2.3,3.4,2.6,2.78
2987,movie_2166.jpg,2.2,2.5,2.6,1.8,2.28
2988,game_2270.jpg,2.4,1.8,2.0,1.2,1.85
2989,movie_0643.jpg,1.6,2.5,2.7,1.8,2.15
2990,game_1974.jpg,2.7,2.2,2.9,1.8,2.4
2991,movie_1552.jpg,3.1,2.2,3.5,1.9,2.68
2992,game_1475.jpg,1.9,2.3,1.3,1.9,1.85
2993,game_1203.jpg,1.2,1.2,1.2,0.8,1.1
2994,movie_0025.jpg,1.1,2.0,1.7,1.4,1.55
2995,game_2189.jpg,1.8,1.9,2.2,1.7,1.9
2996,movie_0404.jpg,3.3,2.3,3.0,1.6,2.55
2997,game_0211.jpg,0.6,0.7,0.8,1.0,0.77
2998,movie_1119.jpg,3.1,1.3,2.6,1.2,2.05
2999,movie_0786.jpg,2.8,1.4,2.5,1.8,2.12
3000,game_1644.jpg,0.4,0.6,0.8,0.8,0.65
3001,movie_2481.jpg,2.5,2.2,3.2,1.8,2.43
3002,game_1809.jpg,2.5,1.7,1.6,1.5,1.83
3003,movie_1754.jpg,2.3,2.1,2.0,1.8,2.05
3004,game_2284.jpg,2.8,2.8,2.8,1.2,2.4
3005,game_2562.jpg,2.7,2.1,2.1,1.4,2.08
3006,movie_0635.jpg,3.2,3.3,3.7,3.5,3.42
3007,game_0284.jpg,2.8,2.8,3.2,3.0,2.95
3008,game_2425.jpg,2.3,3.2,3.6,2.9,3.0
3009,movie_0749.jpg,3.3,2.9,3.0,3.1,3.08
3010,movie_1019.jpg,3.0,3.0,3.1,3.1,3.05
3011,movie_2611.jpg,3.8,3.3,3.9,3.1,3.52
3012,movie_0195.jpg,1.3,1.9,1.9,1.9,1.75
3013,game_0715.jpg,2.9,2.7,3.5,1.5,2.65
3014,game_2955.jpg,2.5,2.1,2.4,1.4,2.1
3015,game_1394.jpg,2.6,1.8,2.0,1.7,2.02
3016,movie_1280.jpg,2.7,2.2,3.6,1.6,2.52
3017,movie_2714.jpg,3.1,3.4,3.8,3.7,3.5
3018,game_1465.jpg,2.7,2.7,2.2,1.8,2.35
3019,movie_0309.jpg,2.8,2.7,2.6,2.3,2.6
3020,game_1099.jpg,1.9,1.9,1.3,1.6,1.67
3021,movie_1715.jpg,2.6,1.5,2.3,1.3,1.92
3022,game_2272.jpg,2.4,1.7,1.5,1.3,1.72
3023,game_0842.jpg,0.9,1.1,1.9,1.5,1.35
3024,game_2392.jpg,1.3,1.9,2.9,1.8,1.98
3025,game_1386.jpg,1.3,2.2,2.2,1.6,1.83
3026,movie_2943.jpg,4.0,3.8,4.3,3.2,3.82
3027,movie_0770.jpg,3.5,3.6,3.5,3.7,3.58
3028,movie_0237.jpg,3.6,4.1,3.8,3.6,3.78
3029,game_1331.jpg,1.5,1.5,1.3,1.4,1.42
3030,game_2324.jpg,1.9,1.7,1.7,1.3,1.65
3031,game_0027.jpg,1.5,2.1,2.7,3.0,2.33
3032,movie_1702.jpg,2.5,1.9,3.4,1.9,2.43
3033,game_0533.jpg,1.7,2.3,3.1,1.7,2.2
3034,movie_1402.jpg,2.6,2.3,3.5,2.5,2.72
3035,game_0752.jpg,0.5,1.2,1.1,1.7,1.12
3036,movie_0660.jpg,2.7,1.6,2.1,1.4,1.95
3037,game_1754.jpg,2.7,2.9,3.1,2.8,2.88
3038,game_2372.jpg,0.7,1.4,1.2,1.7,1.25
3039,game_0501.jpg,1.7,1.2,1.1,1.3,1.32
3040,game_2515.jpg,2.1,1.9,2.2,2.1,2.08
3041,movie_0961.jpg,2.3,1.9,2.7,2.0,2.22
3042,game_1799.jpg,2.3,2.1,2.0,2.2,2.15
3043,game_0300.jpg,2.0,2.3,1.9,1.5,1.92
3044,game_0490.jpg,0.9,1.6,0.7,1.1,1.08
3045,movie_0210.jpg,2.2,2.3,3.9,1.8,2.55
3046,movie_1404.jpg,3.7,3.2,3.8,3.0,3.42
3047,movie_1212.jpg,3.5,2.7,3.4,2.1,2.92
3048,game_1494.jpg,2.3,1.8,2.0,1.5,1.9
3049,game_2143.jpg,1.8,2.0,1.2,1.1,1.52
3050,game_1922.jpg,1.3,1.5,1.3,1.1,1.3
3051,game_1853.jpg,2.6,2.5,2.8,1.9,2.45
3052,movie_0811.jpg,3.0,2.7,3.2,2.0,2.72
3053,movie_0868.jpg,3.4,3.3,4.0,3.1,3.45
3054,game_2763.jpg,1.5,2.0,2.9,2.0,2.1
3055,game_2916.jpg,1.3,1.1,1.7,1.4,1.38
3056,game_1145.jpg,2.9,2.7,2.8,3.0,2.85
3057,movie_1390.jpg,2.4,2.3,2.9,1.7,2.32
3058,movie_0085.jpg,2.8,2.4,3.3,1.6,2.52
3059,game_0304.jpg,2.0,1.9,1.9,1.4,1.8
3060,game_0409.jpg,0.7,1.2,1.1,1.2,1.05
3061,game_2109.jpg,1.9,1.7,1.6,1.3,1.62
3062,game_1491.jpg,2.7,2.8,2.2,2.8,2.62
3063,game_2970.jpg,2.2,2.2,2.8,2.1,2.33
3064,game_1858.jpg,2.1,1.8,1.6,1.2,1.68
3065,movie_0925.jpg,3.1,3.3,3.5,3.3,3.3
3066,game_2165.jpg,2.6,2.5,2.1,1.5,2.17
3067,game_0767.jpg,2.8,2.1,2.7,1.7,2.33
3068,game_1633.jpg,2.2,1.9,1.3,1.3,1.67
3069,movie_2038.jpg,2.7,2.3,2.8,1.7,2.38
3070,game_1555.jpg,2.2,2.1,1.4,1.3,1.75
3071,game_2666.jpg,1.8,2.2,1.3,1.8,1.78
3072,movie_1489.jpg,2.7,3.8,3.5,3.3,3.32
3073,movie_1066.jpg,3.6,3.3,3.8,2.6,3.32
3074,game_2383.jpg,0.9,1.3,1.2,1.6,1.25
3075,game_1529.jpg,0.8,1.4,1.6,1.6,1.35
3076,movie_1833.jpg,1.1,1.3,1.9,1.8,1.52
3077,game_1057.jpg,3.2,2.6,3.6,2.9,3.08
3078,game_0682.jpg,1.4,2.0,2.4,2.6,2.1
3079,game_0581.jpg,1.8,2.2,3.1,1.9,2.25
3080,movie_1745.jpg,2.8,2.9,3.3,3.0,3.0
3081,movie_0487.jpg,3.1,3.6,3.6,3.6,3.48
3082,movie_1434.jpg,2.8,1.9,3.2,1.9,2.45
3083,movie_2853.jpg,3.5,3.3,3.9,3.5,3.55
3084,movie_2275.jpg,1.3,1.7,2.2,1.7,1.72
3085,movie_0932.jpg,1.7,2.0,1.9,1.7,1.82
3086,movie_0999.jpg,2.6,2.0,2.8,1.5,2.22
3087,movie_0922.jpg,2.3,2.3,2.9,2.5,2.5
3088,game_0419.jpg,2.5,2.2,3.5,3.4,2.9
3089,movie_0830.jpg,1.4,2.2,1.7,1.9,1.8
3090,game_0397.jpg,2.2,1.6,1.3,1.8,1.72
3091,game_2163.jpg,2.4,2.4,2.8,1.9,2.38
3092,movie_2881.jpg,3.5,2.9,4.0,3.5,3.48
3093,movie_0724.jpg,3.4,3.0,3.6,3.1,3.28
3094,movie_1667.jpg,2.3,1.5,3.1,1.9,2.2
3095,game_1872.jpg,2.2,1.8,1.8,1.8,1.9
3096,game_0451.jpg,1.2,1.4,1.5,1.6,1.42
3097,game_0249.jpg,1.0,1.2,1.3,1.3,1.2
3098,movie_0711.jpg,1.2,1.0,1.8,1.9,1.48
3099,movie_0410.jpg,3.0,3.2,3.6,3.4,3.3
3100,game_2782.jpg,4.0,2.9,4.1,3.0,3.5
3101,movie_0817.jpg,1.2,1.6,1.8,3.0,1.9
3102,game_0624.jpg,4.0,2.7,3.1,2.3,3.03
3103,game_0646.jpg,2.1,2.7,2.2,1.8,2.2
3104,movie_0416.jpg,2.9,2.1,2.8,2.3,2.52
3105,game_0607.jpg,1.6,2.3,1.8,1.8,1.88
3106,game_1054.jpg,1.7,1.5,1.5,1.4,1.52
3107,game_2660.jpg,1.4,1.3,1.4,1.3,1.35
3108,game_0512.jpg,0.7,1.4,1.1,1.3,1.12
3109,movie_0893.jpg,2.9,1.9,2.8,1.4,2.25
3110,game_2313.jpg,0.5,0.8,1.1,0.6,0.75
3111,movie_0129.jpg,2.0,1.7,3.2,2.0,2.22
3112,movie_2909.jpg,1.5,0.8,1.6,2.0,1.48
3113,game_0543.jpg,0.5,0.4,0.4,0.7,0.5
3114,game_0120.jpg,1.5,2.2,3.4,3.1,2.55
3115,game_1542.jpg,1.0,1.5,2.2,1.4,1.52
3116,game_0227.jpg,2.0,2.2,2.9,3.0,2.52
3117,game_1452.jpg,1.5,1.7,1.5,1.3,1.5
3118,movie_0613.jpg,2.0,2.8,2.2,3.2,2.55
3119,game_1580.jpg,2.2,2.1,2.2,2.6,2.28
3120,movie_1151.jpg,2.5,2.3,2.8,3.5,2.78
3121,movie_2086.jpg,2.3,2.2,3.1,2.1,2.42
3122,movie_1263.jpg,3.2,3.0,3.6,2.9,3.18
3123,game_2921.jpg,2.6,2.2,2.7,2.1,2.4
3124,game_0762.jpg,1.1,1.3,1.1,1.3,1.2
3125,movie_2054.jpg,3.3,3.3,3.9,3.3,3.45
3126,movie_2427.jpg,3.8,3.6,3.8,2.9,3.52
3127,movie_0380.jpg,3.5,1.6,3.4,1.3,2.45
3128,movie_1074.jpg,1.2,1.1,1.7,1.4,1.35
3129,game_1344.jpg,0.4,1.8,1.8,1.9,1.48
3130,game_2157.jpg,1.5,1.7,1.5,1.3,1.5
3131,movie_0037.jpg,2.7,3.0,3.2,2.5,2.85
3132,game_2598.jpg,2.2,1.7,1.6,1.9,1.85
3133,game_2558.jpg,2.4,2.2,3.4,3.0,2.75
3134,game_2995.jpg,2.5,2.7,3.9,3.1,3.05
3135,movie_1394.jpg,1.2,2.3,1.9,1.6,1.75
3136,game_0546.jpg,2.6,2.8,3.6,2.1,2.78
3137,movie_2615.jpg,3.8,3.6,3.8,2.8,3.5
3138,game_0137.jpg,1.0,1.4,1.7,1.5,1.4
3139,movie_1255.jpg,2.0,2.8,3.0,2.9,2.68
3140,game_1308.jpg,1.5,1.7,1.9,1.7,1.7
3141,movie_0843.jpg,3.6,3.2,3.4,3.5,3.42
3142,game_2487.jpg,3.2,1.6,3.5,2.6,2.72
3143,movie_2175.jpg,2.7,1.3,3.1,2.2,2.33
3144,movie_0337.jpg,2.8,1.2,3.3,2.0,2.33
3145,game_2594.jpg,3.1,2.7,2.8,2.7,2.82
3146,game_1436.jpg,1.7,2.0,1.2,1.7,1.65
3147,movie_2824.jpg,4.4,4.0,4.5,4.1,4.25
3148,movie_0589.jpg,1.7,2.1,2.2,1.4,1.85
3149,game_1382.jpg,1.9,1.9,2.1,1.8,1.92
3150,movie_0958.jpg,3.3,2.7,3.3,2.3,2.9
3151,game_0513.jpg,1.8,1.8,2.4,1.6,1.9
3152,movie_1463.jpg,3.6,2.8,3.6,2.5,3.12
3153,game_1743.jpg,2.3,2.1,2.7,1.9,2.25
3154,game_0730.jpg,3.1,2.9,3.4,3.1,3.12
3155,game_2889.jpg,2.7,3.3,2.7,2.9,2.9
3156,movie_2015.jpg,3.7,3.1,3.7,3.5,3.5
3157,movie_1801.jpg,2.7,1.9,3.0,2.3,2.47
3158,movie_1583.jpg,1.2,0.5,2.2,1.9,1.45
3159,movie_2405.jpg,2.8,0.5,2.8,2.1,2.05
3160,movie_0415.jpg,2.7,0.5,3.1,2.1,2.1
3161,game_2174.jpg,0.5,0.5,1.1,1.4,0.88
3162,movie_0885.jpg,3.7,0.5,3.8,3.1,2.78
3163,movie_0738.jpg,3.4,0.5,3.3,2.9,2.52
3164,game_1540.jpg,2.6,0.5,2.7,1.6,1.85
3165,movie_2592.jpg,4.0,0.5,4.1,3.1,2.92
3166,movie_1377.jpg,2.1,0.5,2.7,2.8,2.03
3167,movie_1330.jpg,3.6,0.5,3.6,2.6,2.58
3168,game_1442.jpg,2.2,0.5,1.8,1.4,1.48
3169,game_2536.jpg,2.6,1.4,1.5,1.7,1.8
3170,movie_0360.jpg,3.4,2.8,3.7,2.9,3.2
3171,game_0799.jpg,1.7,1.7,2.3,1.5,1.8
3172,game_2068.jpg,2.2,2.0,2.7,2.1,2.25
3173,game_0757.jpg,0.7,0.5,0.7,1.0,0.72
3174,game_1218.jpg,0.3,0.4,0.7,1.0,0.6
3175,movie_1387.jpg,1.2,1.2,1.3,2.9,1.65
3176,movie_2534.jpg,3.2,2.6,3.3,2.9,3.0
3177,movie_1555.jpg,3.0,2.8,3.1,2.2,2.78
3178,game_2321.jpg,2.3,1.7,1.6,1.8,1.85
3179,game_2041.jpg,3.2,2.7,3.3,1.7,2.72
3180,movie_0258.jpg,3.5,3.1,4.0,3.2,3.45
3181,movie_1492.jpg,2.8,2.3,3.2,3.1,2.85
3182,movie_0155.jpg,2.4,2.1,2.2,2.2,2.22
3183,movie_0351.jpg,3.0,2.3,3.2,2.1,2.65
3184,game_2919.jpg,2.2,2.0,2.2,1.9,2.08
3185,movie_1668.jpg,2.7,1.5,2.8,2.2,2.3
3186,movie_1040.jpg,3.1,2.9,3.6,3.2,3.2
3187,movie_1338.jpg,1.7,2.0,2.6,1.6,1.98
3188,game_1986.jpg,1.2,2.3,1.2,1.7,1.6
3189,movie_2770.jpg,3.2,3.6,4.0,3.8,3.65
3190,movie_1215.jpg,3.1,2.7,3.5,2.2,2.88
3191,movie_2067.jpg,3.2,2.6,3.3,1.9,2.75
3192,movie_1976.jpg,2.8,2.6,2.8,1.9,2.52
3193,game_0595.jpg,2.6,2.6,1.3,1.5,2.0
3194,game_2367.jpg,2.3,2.3,1.3,1.3,1.8
3195,game_0768.jpg,3.0,2.9,3.1,3.5,3.12
3196,movie_2491.jpg,3.0,3.1,3.3,3.1,3.12
3197,game_1498.jpg,2.6,2.4,3.0,3.2,2.8
3198,game_2822.jpg,1.4,2.7,2.8,2.3,2.3
3199,game_2648.jpg,0.7,1.7,1.3,2.0,1.42
3200,movie_2900.jpg,2.1,2.2,3.2,1.9,2.35
3201,game_1516.jpg,0.7,0.8,1.1,1.5,1.02
3202,game_2735.jpg,3.8,2.8,3.3,3.1,3.25
3203,movie_1811.jpg,2.9,2.7,2.5,3.1,2.8
3204,movie_0121.jpg,3.1,2.7,3.3,3.0,3.03
3205,game_1421.jpg,1.3,0.9,1.2,1.8,1.3
3206,game_0333.jpg,1.9,2.1,2.8,2.2,2.25
3207,movie_2829.jpg,4.1,4.3,4.5,3.6,4.12
3208,game_2542.jpg,1.7,1.1,1.7,1.8,1.58
3209,game_1001.jpg,1.5,0.9,1.4,1.4,1.3
3210,game_1397.jpg,1.7,1.3,1.6,1.6,1.55
3211,game_0573.jpg,1.2,1.4,1.6,1.7,1.48
3212,movie_2391.jpg,2.8,2.2,3.3,1.9,2.55
3213,game_1949.jpg,2.2,1.2,2.2,1.4,1.75
3214,movie_1705.jpg,2.6,2.1,3.2,1.9,2.45
3215,game_2158.jpg,3.1,2.8,3.0,2.9,2.95
3216,movie_2618.jpg,4.2,4.6,4.5,3.6,4.23
3217,game_2230.jpg,2.8,1.6,2.8,1.3,2.12
3218,movie_1163.jpg,3.6,2.8,3.7,3.9,3.5
3219,movie_2763.jpg,4.6,3.4,4.3,4.0,4.08
3220,game_2554.jpg,2.8,1.6,2.7,1.9,2.25
3221,movie_1493.jpg,2.2,1.0,2.7,1.8,1.92
3222,movie_1104.jpg,3.0,2.6,3.3,1.6,2.62
3223,game_2492.jpg,2.7,2.2,1.8,1.7,2.1
3224,game_1592.jpg,3.6,2.1,3.9,2.0,2.9
3225,movie_0117.jpg,2.2,1.7,2.1,1.4,1.85
3226,movie_1774.jpg,2.7,2.1,2.8,1.7,2.33
3227,movie_0739.jpg,2.0,1.6,2.7,1.2,1.88
3228,game_2581.jpg,2.6,1.6,2.2,1.3,1.92
3229,movie_2320.jpg,3.2,3.3,3.6,3.1,3.3
3230,movie_2118.jpg,3.2,2.7,3.1,2.5,2.88
3231,movie_0494.jpg,2.7,2.3,2.8,1.9,2.42
3232,game_0253.jpg,2.3,2.0,2.2,2.2,2.17
3233,game_1333.jpg,1.8,1.6,2.2,1.3,1.72
3234,movie_1918.jpg,2.7,2.7,3.1,2.8,2.82
3235,movie_0019.jpg,1.6,1.8,2.3,1.9,1.9
3236,movie_2294.jpg,2.6,2.4,3.3,2.3,2.65
3237,game_1913.jpg,0.8,0.9,1.6,1.7,1.25
3238,movie_1102.jpg,0.7,0.8,1.8,1.4,1.17
3239,game_2231.jpg,0.6,1.1,1.2,1.1,1.0
3240,game_2607.jpg,1.3,1.5,2.8,2.0,1.9
3241,game_2127.jpg,1.3,1.2,1.7,1.1,1.33
3242,game_2354.jpg,1.7,2.0,2.7,1.7,2.02
3243,game_2402.jpg,1.9,2.7,2.9,3.0,2.62
3244,movie_2684.jpg,4.2,4.3,4.2,3.8,4.12
3245,game_1842.jpg,1.8,1.3,1.4,1.3,1.45
3246,movie_2630.jpg,4.5,4.2,4.3,3.1,4.03
3247,movie_2200.jpg,3.1,2.8,3.3,2.1,2.82
3248,movie_2750.jpg,4.2,3.0,4.6,2.3,3.53
3249,game_2063.jpg,1.7,1.8,1.3,1.5,1.58
3250,movie_0617.jpg,2.7,3.1,3.1,2.8,2.92
3251,game_0556.jpg,2.8,1.9,2.8,1.7,2.3
3252,game_2844.jpg,1.3,2.0,2.0,1.7,1.75
3253,game_2891.jpg,1.1,1.5,1.8,1.4,1.45
3254,movie_1740.jpg,1.9,2.3,2.9,2.3,2.35
3255,movie_1313.jpg,2.8,2.6,3.6,2.0,2.75
3256,movie_0001.jpg,1.7,2.2,2.7,1.5,2.03
3257,game_0792.jpg,1.7,1.8,1.4,1.5,1.6
3258,game_1615.jpg,2.0,1.6,1.9,1.1,1.65
3259,game_2599.jpg,1.9,2.0,1.5,1.2,1.65
3260,movie_0591.jpg,3.7,1.8,3.4,2.8,2.92
3261,game_1911.jpg,2.8,2.1,2.8,1.9,2.4
3262,movie_1544.jpg,3.0,2.9,3.3,3.0,3.05
3263,game_1015.jpg,1.7,1.6,2.3,1.8,1.85
3264,movie_1975.jpg,2.5,2.9,3.4,3.4,3.05
3265,movie_1610.jpg,3.5,1.7,3.6,1.9,2.68
3266,movie_1347.jpg,3.1,2.6,3.4,1.6,2.68
3267,movie_0748.jpg,3.2,2.2,2.9,1.6,2.48
3268,movie_1094.jpg,2.3,1.7,2.2,1.7,1.98
3269,movie_0183.jpg,3.0,2.5,3.7,1.9,2.78
3270,movie_1872.jpg,3.1,2.4,3.8,2.1,2.85
3271,movie_1051.jpg,4.3,3.3,4.0,3.4,3.75
3272,movie_0212.jpg,3.8,3.1,4.0,3.0,3.48
3273,game_2682.jpg,2.4,1.5,1.3,1.7,1.72
3274,movie_1179.jpg,3.7,3.3,3.5,3.0,3.38
3275,movie_1611.jpg,4.3,3.7,3.7,3.3,3.75
3276,movie_0173.jpg,3.0,2.6,3.5,3.0,3.02
3277,movie_2142.jpg,2.1,1.8,2.9,0.9,1.93
3278,game_2784.jpg,2.7,2.1,3.7,1.8,2.58
3279,game_1759.jpg,1.7,1.4,1.3,1.3,1.42
3280,game_1874.jpg,0.7,0.9,0.8,1.5,0.98
3281,movie_0297.jpg,3.0,1.7,3.5,2.0,2.55
3282,movie_1115.jpg,3.2,2.3,3.6,2.4,2.88
3283,game_0620.jpg,0.8,1.2,0.9,1.1,1.0
3284,game_2294.jpg,1.7,0.9,1.9,1.4,1.48
3285,game_1041.jpg,1.6,1.3,1.2,1.0,1.28
3286,movie_1600.jpg,2.8,2.2,2.8,1.7,2.38
3287,movie_1268.jpg,3.3,2.2,3.7,1.9,2.78
3288,movie_2422.jpg,3.9,3.2,4.3,3.6,3.75
3289,game_0172.jpg,2.7,2.1,1.8,1.3,1.98
3290,game_1101.jpg,1.8,2.2,1.3,1.3,1.65
3291,game_2797.jpg,1.3,1.7,1.3,1.2,1.38
3292,movie_0544.jpg,0.8,2.2,2.4,1.5,1.72
3293,movie_1478.jpg,3.2,2.8,3.4,2.1,2.88
3294,game_1311.jpg,2.2,2.2,2.7,2.0,2.28
3295,game_0441.jpg,1.6,0.9,1.2,1.3,1.25
3296,game_2973.jpg,1.6,2.1,3.2,2.2,2.28
3297,movie_0187.jpg,2.3,2.7,3.1,2.3,2.6
3298,movie_0466.jpg,1.2,2.6,2.2,1.5,1.88
3299,game_1992.jpg,2.7,2.2,2.2,1.6,2.18
3300,movie_1892.jpg,2.2,4.1,3.1,3.7,3.28
3301,game_0168.jpg,2.0,1.7,1.7,1.8,1.8
3302,movie_0764.jpg,1.4,2.2,2.2,1.6,1.85
3303,movie_0352.jpg,3.1,3.3,3.3,3.4,3.28
3304,game_1865.jpg,2.2,2.2,1.2,1.7,1.83
3305,movie_1580.jpg,2.9,2.6,3.6,2.8,2.97
3306,movie_0614.jpg,2.7,2.4,3.7,1.8,2.65
3307,movie_1121.jpg,3.3,2.8,3.7,2.7,3.12
3308,game_2934.jpg,0.8,1.3,1.1,1.1,1.08
3309,movie_0431.jpg,2.8,2.8,3.4,3.0,3.0
3310,movie_2451.jpg,3.1,3.3,3.5,3.0,3.22
3311,movie_2597.jpg,2.0,1.3,2.2,1.7,1.8
3312,game_0380.jpg,1.8,1.5,2.3,1.4,1.75
3313,movie_1322.jpg,1.2,1.2,2.0,1.3,1.42
3314,movie_0965.jpg,0.8,1.2,2.2,1.2,1.35
3315,game_0078.jpg,2.1,1.7,1.9,1.2,1.72
3316,game_2401.jpg,1.5,1.2,1.6,1.6,1.48
3317,game_0931.jpg,2.7,2.6,2.8,1.9,2.5
3318,game_1212.jpg,2.3,2.3,2.1,1.4,2.02
3319,game_2647.jpg,2.3,1.8,1.8,1.4,1.82
3320,game_2178.jpg,2.0,1.6,2.8,1.4,1.95
3321,movie_0926.jpg,2.7,2.3,3.4,2.0,2.6
3322,game_2633.jpg,0.7,0.8,1.2,1.0,0.92
3323,game_2985.jpg,0.8,1.3,2.8,1.4,1.58
3324,movie_1958.jpg,3.3,2.8,3.6,2.2,2.97
3325,movie_2563.jpg,3.3,2.1,3.5,1.8,2.68
3326,movie_2535.jpg,3.2,3.1,3.5,3.2,3.25
3327,game_2363.jpg,2.6,2.3,2.7,2.1,2.43
3328,game_1354.jpg,3.8,3.3,3.6,3.3,3.5
3329,movie_1795.jpg,2.1,2.8,3.1,3.0,2.75
3330,game_2379.jpg,1.8,1.6,2.1,1.3,1.7
3331,game_2611.jpg,2.2,1.9,1.9,1.5,1.88
3332,movie_2196.jpg,3.3,2.9,3.3,1.8,2.82
3333,movie_1847.jpg,3.4,2.6,3.6,1.5,2.78
3334,movie_2428.jpg,3.6,2.5,3.7,2.6,3.1
3335,game_2965.jpg,0.8,0.7,1.8,1.3,1.15
3336,movie_2622.jpg,4.4,4.1,4.2,3.5,4.05
3337,movie_2833.jpg,4.2,3.8,4.4,2.9,3.82
3338,movie_0719.jpg,2.0,2.8,2.8,3.0,2.65
3339,movie_1304.jpg,0.4,2.1,1.3,1.4,1.3
3340,movie_2747.jpg,4.4,4.1,4.4,3.7,4.15
3341,movie_1637.jpg,2.8,2.7,3.4,3.0,2.98
3342,game_1100.jpg,0.2,1.2,0.7,1.4,0.87
3343,movie_1482.jpg,2.7,2.1,3.1,1.4,2.33
3344,game_0274.jpg,2.1,1.5,2.2,1.7,1.88
3345,game_1259.jpg,2.1,1.1,2.2,1.1,1.62
3346,game_2600.jpg,1.8,1.2,1.4,1.1,1.38
3347,game_2434.jpg,2.2,2.9,3.3,3.3,2.92
3348,movie_2188.jpg,3.1,2.6,3.0,1.9,2.65
3349,game_2305.jpg,2.1,1.6,1.4,1.3,1.6
3350,game_0171.jpg,2.3,1.8,2.3,1.8,2.05
3351,game_2565.jpg,0.6,1.0,1.1,1.4,1.02
